project_id,file_path,class_name,method_signature,source_hash,feature_schema_version,extractor_version,wmc,cbo,lcom,rfc,dit,loc,cc_max,nom,nof,cida,coa,method_loc_max,method_loc_avg,method_param_max,foreign_method_calls,foreign_field_accesses,local_field_accesses,accessed_foreign_class_count,envy_method_ratio,jdeodorant_signal,iplasma_signal,designite_signal,jspirit_signal,code_churn,volatility,bug_fix_ratio,author_count,hotspot_proxy,evolution_intensity
git@github.com:apache/unomi.git,/extensions/unomi-mailchimp/services/src/main/java/org/apache/unomi/mailchimp/services/internal/MailChimpServiceImpl.java,MailChimpServiceImpl,org.apache.unomi.mailchimp.services.internal.MailChimpServiceImpl,07ecef82f4de01c52add53d80e53f226094ba65d67681ee067a495d57e54447a,backd00r-29-v2,raw-java-regex-v2,75.0,75.0,0.6339869281045751,82.0,0.0,341.0,16.0,18.0,42.0,1.0,0.3076923076923077,63.0,14.277777777777779,4.0,64.0,0.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,1504.0,0.81327008461776,0.0,2.0,0.0,0.0
git@github.com:apache/tomcat.git,/java/org/apache/catalina/valves/AbstractAccessLogValve.java,SessionAttributeElement,org.apache.catalina.valves.AbstractAccessLogValve.SessionAttributeElement,e17d730dee181afd177afc64b1059e507501672548e893ec97f0b47b1a351a4e,backd00r-29-v2,raw-java-regex-v2,5.0,5.0,0.0,2.0,0.0,26.0,5.0,1.0,1.0,1.0,0.5,18.0,18.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1875.0,3.4062436788932176,0.3333333333333333,8.0,0.0,0.0
git@github.com:apache/tomcat.git,/java/org/apache/catalina/tribes/group/interceptors/EncryptInterceptor.java,ChannelConfigException,org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.ChannelConfigException,0c3f7ff16df60b85c106ecc527f01d699ab7904868062cd825ec1c9b8ab9663d,backd00r-29-v2,raw-java-regex-v2,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.0,1.493701026835813,0.3,3.0,0.0,0.0
git@github.com:apache/tomcat.git,/java/org/apache/catalina/startup/VersionLoggerListener.java,VersionLoggerListener,org.apache.catalina.startup.VersionLoggerListener#setLogArgs boolean,81bec2fda3ddbe72a19d31b14d704c3ce7eaddba71fd83710cd94f3918b3ecdd,backd00r-29-v2,raw-java-regex-v2,16.0,15.0,0.6428571428571428,36.0,0.0,74.0,8.0,8.0,5.0,1.0,0.3888888888888889,43.0,6.5,1.0,28.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,220.0,0.49543369430686224,0.6,2.0,0.0,0.0
git@github.com:apache/tomcat.git,/java/org/apache/el/parser/ELParser.java,ELParser,org.apache.el.parser.ELParser#DynamicExpression,739d0885e03f95ca01817b9cf5107c7cb838df250b618847207fb306a4cc10b3,backd00r-29-v2,raw-java-regex-v2,368.0,192.0,0.9776859504132231,132.0,0.0,2789.0,13.0,121.0,136.0,1.0,0.16483516483516483,33.0,5.289256198347108,2.0,11.0,19.0,152.0,6.0,0.0,0.0,0.0,0.0,0.0,14705.0,1.4637207963007903,0.2903225806451613,7.0,0.0,0.0
git@github.com:apache/tomcat.git,/java/org/apache/tomcat/util/net/SSLHostConfig.java,adjustRelativePath String,org.apache.tomcat.util.net.SSLHostConfig.adjustRelativePath String,685348accf709c49b9b35551ab96aadcb032435672c97d712dab46cd05d2e760,backd00r-29-v2,raw-java-regex-v2,122.0,56.0,0.9433208489388265,143.0,0.0,546.0,10.0,90.0,54.0,1.0,0.1962962962962963,38.0,2.811111111111111,1.0,53.0,0.0,217.0,8.0,0.0,0.0,0.0,0.0,0.0,1550.0,1.0847116555335634,0.17142857142857143,5.0,0.0,0.0
git@github.com:apache/tomcat.git,/java/org/apache/tomcat/dbcp/dbcp2/managed/XAConnectionFactory.java,XAConnectionFactory,org.apache.tomcat.dbcp.dbcp2.managed.XAConnectionFactory,ed7400aef97cfaf61237cc44e9a6c28a23e3955701bc2ac4182be4c5f5220f69,backd00r-29-v2,raw-java-regex-v2,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.8283890231663033,0.3333333333333333,2.0,0.0,0.0
git@github.com:apache/tomcat.git,/java/org/apache/tomcat/util/descriptor/web/ContextResourceLink.java,ContextResourceLink,org.apache.tomcat.util.descriptor.web.ContextResourceLink#equals Object,bc5679b5bf0e51032d392b78e57bd34247217f5b48fef756936c620074ec14b7,backd00r-29-v2,raw-java-regex-v2,18.0,2.0,0.2857142857142857,15.0,1.0,67.0,10.0,7.0,3.0,1.0,0.26666666666666666,25.0,6.714285714285714,1.0,8.0,0.0,22.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,128.0,1.3316589014036215,0.0,3.0,0.0,0.0
git@github.com:apache/tomcat.git,/java/org/apache/catalina/ha/session/DeltaSession.java,DeltaSession,org.apache.catalina.ha.session.DeltaSession#endAccess,8e0a295106598e8490793090318c3aa260099565f7284ddab948f2a64476d359,backd00r-29-v2,raw-java-regex-v2,79.0,41.0,0.91140642303433,69.0,1.0,505.0,9.0,43.0,24.0,0.881578947368421,0.2708333333333333,29.0,4.906976744186046,4.0,26.0,0.0,70.0,8.0,0.06976744186046512,0.0,0.0,0.0,0.0,4867.0,4.0285530596026975,0.34177215189873417,10.0,0.0,0.0
git@github.com:apache/tomcat.git,/java/org/apache/tomcat/dbcp/dbcp2/datasources/PerUserPoolDataSource.java,PerUserPoolDataSource,"org.apache.tomcat.dbcp.dbcp2.datasources.PerUserPoolDataSource#setPerUserTestWhileIdle Map<String, Boolean>",8582024adff0e32e2c6e16063c5225256a60388f1cdf1ed62d6d7c4e696dc040,backd00r-29-v2,raw-java-regex-v2,102.0,37.0,0.9750231267345051,90.0,1.0,659.0,3.0,47.0,34.0,1.0,0.2905405405405405,8.0,5.340425531914893,2.0,43.0,0.0,105.0,7.0,0.02127659574468085,0.0,0.0,0.0,0.0,2928.0,1.2542886431949818,0.16666666666666666,4.0,0.0,0.0
git@github.com:apache/uima-uimaj.git,/uimaj-tools/src/main/java/org/apache/uima/tools/viewer/CasTreeViewer.java,getText String,org.apache.uima.tools.viewer.CasTreeViewer.getText String,cdfe683d2c8cd9e42e2d18ce4faad814ff2ca20d9780873f425797b96b042ad6,backd00r-29-v2,raw-java-regex-v2,39.0,69.0,1.0,75.0,1.0,241.0,19.0,10.0,13.0,1.0,0.8625,83.0,17.9,4.0,65.0,4.0,11.0,19.0,0.5,0.0,0.0,0.0,0.0,1124.0,1.9123818105728683,0.0,4.0,0.0,0.0
git@github.com:apache/uima-uimaj.git,/uimaj-tools/src/main/java/org/apache/uima/tools/cvd/control/FileSaveEventHandler.java,FileSaveEventHandler,org.apache.uima.tools.cvd.control.FileSaveEventHandler,cb0b6e42814292fa504e02bc9537e6a93ae23334cee49bf88dd4ed4e1e0af47d,backd00r-29-v2,raw-java-regex-v2,1.0,3.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0
git@github.com:apache/uima-uimaj.git,/uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/action/WideLeftAnnotationSideAction.java,WideLeftAnnotationSideAction,org.apache.uima.caseditor.editor.action.WideLeftAnnotationSideAction,c1e10439d2bb2f977749e6121f943f49af267dcf7e4a42268d09b77068a91cef,backd00r-29-v2,raw-java-regex-v2,4.0,11.0,1.0,7.0,1.0,26.0,2.0,3.0,2.0,1.0,0.8,6.0,3.6666666666666665,2.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,118.0,1.1643216607183453,0.0,2.0,0.0,0.0
git@github.com:apache/uima-uimaj.git,/jVinci/src/main/java/org/apache/vinci/transport/ErrorFrame.java,ErrorFrame,org.apache.vinci.transport.ErrorFrame,17c34b51eae84f792541be4237cac7061476f8a55f3d1b35a14e7ed173e7dd2e,backd00r-29-v2,raw-java-regex-v2,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.7073170731707317,0.0,2.0,0.0,0.0
git@github.com:apache/uima-uimaj.git,/uimaj-core/src/main/java/org/apache/uima/cas/impl/ShortArrayFSImpl.java,ShortArrayFSImpl,org.apache.uima.cas.impl.ShortArrayFSImpl,04ffa2137a8bc563c2ec8a551d74c3a1529fbb63b72f907c03fa5823363952c6,backd00r-29-v2,raw-java-regex-v2,9.0,5.0,0.8928571428571429,8.0,1.0,44.0,2.0,8.0,2.0,1.0,0.0,6.0,1.875,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,1.2082472719618804,0.0,4.0,0.0,0.0
git@github.com:apache/xalan-j.git,/src/org/apache/xalan/xsltc/runtime/ErrorMessages_zh.java,ErrorMessages_zh,org.apache.xalan.xsltc.runtime.ErrorMessages_zh,c79966cc69f50b1966a3952b43c6a7910e68de5d4bdba7656a3a04be39f6e433,backd00r-29-v2,raw-java-regex-v2,1.0,35.0,0.0,1.0,1.0,53.0,1.0,1.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.0,0.2846393356612916,0.0,3.0,0.0,0.0
git@github.com:apache/xalan-j.git,/src/org/apache/xml/dtm/ref/DTMNodeProxy.java,DTMNodeProxy,org.apache.xml.dtm.ref.DTMNodeProxy#splitText int,39971979b97d614be033956705536d028e632e03a7c129e7410d4e962d6b4660,backd00r-29-v2,raw-java-regex-v2,129.0,39.0,0.6493918561607614,143.0,0.0,675.0,18.0,62.0,4.0,0.9459459459459459,0.4263157894736842,48.0,5.290322580645161,6.0,81.0,0.0,109.0,8.0,0.08064516129032258,0.0,0.0,0.0,0.0,2880.0,2.2566946977203486,0.2,6.0,0.0,0.0
git@github.com:apache/xalan-j.git,/src/org/apache/xalan/lib/ExsltBase.java,ExsltBase,org.apache.xalan.lib.ExsltBase,d5d3ae93a4d7edfb3d57ea1e40bd002bc0b07a0a638253ad1af702ae43875d30,backd00r-29-v2,raw-java-regex-v2,6.0,6.0,1.0,6.0,0.0,36.0,4.0,2.0,0.0,0.0,1.0,19.0,15.0,1.0,4.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,200.0,1.3377966960640917,0.3333333333333333,2.0,0.0,0.0
git@github.com:apache/xalan-j.git,/src/org/apache/xml/utils/UnImplNode.java,UnImplNode,org.apache.xml.utils.UnImplNode#hasAttribute String,fc7b448c460a7e57244570ff46834604dc7b709d302cb5c6491e0445a386a874,backd00r-29-v2,raw-java-regex-v2,81.0,29.0,0.5229591836734694,56.0,0.0,479.0,18.0,49.0,19.0,0.896551724137931,0.11864406779661017,48.0,3.7142857142857144,3.0,7.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,2957.0,1.5241317391489673,0.07142857142857142,6.0,0.0,0.0
git@github.com:apache/xalan-j.git,/src/org/apache/xalan/xsltc/compiler/util/IntType.java,IntType,org.apache.xalan.xsltc.compiler.util.IntType#GE boolean,d15520e8f34082796f1869e3de4560494e37539156bf71536f02763325f44c89,backd00r-29-v2,raw-java-regex-v2,40.0,76.0,1.0,54.0,1.0,168.0,9.0,26.0,0.0,0.0,1.0,31.0,4.038461538461538,3.0,28.0,0.0,0.0,3.0,0.23076923076923078,0.0,0.0,0.0,0.0,446.0,1.9011284672037723,0.1111111111111111,6.0,0.0,0.0
git@github.com:apache/zeppelin.git,/zeppelin-server/src/main/java/org/apache/zeppelin/realm/jwt/KnoxJwtRealm.java,KnoxJwtRealm,org.apache.zeppelin.realm.jwt.KnoxJwtRealm#validateToken String,278eff5bc21fc563d0210ae38686ab9a55850e168aae0046e41726d1e4d50fa6,backd00r-29-v2,raw-java-regex-v2,49.0,48.0,0.9076923076923077,49.0,1.0,222.0,7.0,26.0,24.0,1.0,0.25,25.0,4.653846153846154,1.0,23.0,0.0,69.0,7.0,0.07692307692307693,0.0,0.0,0.0,0.0,564.0,1.106408551259291,0.0,4.0,0.0,0.0
git@github.com:apache/zeppelin.git,/spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkVersion.java,SparkVersion,org.apache.zeppelin.spark.SparkVersion,afd8a3f5db07d3deccebd566420dde1b1a963510186e2f9aef2c3435c3ed4768,backd00r-29-v2,raw-java-regex-v2,12.0,14.0,0.7575757575757576,12.0,0.0,74.0,1.0,12.0,16.0,0.8275862068965517,0.0,4.0,1.4166666666666667,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,1.619663547015251,0.0,4.0,0.0,0.0
git@github.com:apache/zookeeper.git,/zookeeper-contrib/zookeeper-contrib-loggraph/src/main/java/org/apache/zookeeper/graph/JsonGenerator.java,JsonGenerator LogIterator,org.apache.zookeeper.graph.JsonGenerator.JsonGenerator LogIterator,09a0d7fe0cfb08a29ef94ef04731072931792af785a068b294d447495c1c7d93,backd00r-29-v2,raw-java-regex-v2,3.0,28.0,0.6666666666666667,16.0,0.0,155.0,1.0,3.0,38.0,1.0,0.4444444444444444,9.0,4.333333333333333,1.0,13.0,3.0,20.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,224.0,0.0,0.0,1.0,0.0,0.0
git@github.com:baidu/Jprotobuf-rpc-socket.git,/jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java,JedisPool GenericObjectPoolConfig|String|int,com.baidu.pbrpc.register.redis.JedisPool.JedisPool GenericObjectPoolConfig|String|int,f84db9a3ad0a0ae6881098e60ac317f0910b07cf59d859136e91f718c9fd06a8,backd00r-29-v2,raw-java-regex-v2,4.0,14.0,0.0,4.0,1.0,73.0,2.0,2.0,9.0,1.0,0.15384615384615385,6.0,5.5,1.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,1.0,0.0,0.0
git@github.com:apache/zookeeper.git,/zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java,replaceSubstitution String|Pattern|String|boolean,org.apache.zookeeper.server.auth.KerberosName.Rule.replaceSubstitution String|Pattern|String|boolean,6012d08a41821f9b0987a1153fb636d059e544114ca705832ae592b305e0cfcb,backd00r-29-v2,raw-java-regex-v2,18.0,28.0,0.8214285714285714,43.0,0.0,259.0,5.0,8.0,31.0,1.0,0.5,26.0,8.375,4.0,35.0,0.0,35.0,4.0,0.25,0.0,0.0,0.0,0.0,418.0,0.0,0.0,1.0,0.0,0.0
git@github.com:baidu/Jprotobuf-rpc-socket.git,/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java,ErrorDataException,com.baidu.jprotobuf.pbrpc.ErrorDataException,144d6300aee4eec1492ab936029ab51bda62e6718f0beb2c6c6fad910378e4e4,backd00r-29-v2,raw-java-regex-v2,4.0,2.0,0.6666666666666667,4.0,1.0,39.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.4912223902102637,0.0,2.0,0.0,0.0
git@github.com:eclipse/dawnsci.git,/org.eclipse.dawnsci.slicing.api/src/org/eclipse/dawnsci/slicing/api/system/DimsDataList.java,DimsDataList,org.eclipse.dawnsci.slicing.api.system.DimsDataList,076fdf06a72f2347180fddc7f601a005c11762c83244d0049e9bc20eca44348d,backd00r-29-v2,raw-java-regex-v2,140.0,23.0,0.8378378378378378,61.0,0.0,380.0,21.0,37.0,5.0,1.0,0.36923076923076925,42.0,7.45945945945946,3.0,24.0,0.0,41.0,4.0,0.08108108108108109,0.0,0.0,0.0,0.0,1651.0,0.8115529222661071,0.0,3.0,0.0,0.0
git@github.com:eclipse/dawnsci.git,/org.eclipse.dawnsci.nexus/autogen/org/eclipse/dawnsci/nexus/impl/NXpolarizerImpl.java,NXpolarizerImpl,org.eclipse.dawnsci.nexus.impl.NXpolarizerImpl#getComposition,bfe1dae43568bbae0748a27a9180a33ada107625f84daa7d1a568fbd0923c3b4,backd00r-29-v2,raw-java-regex-v2,19.0,15.0,1.0,19.0,1.0,84.0,1.0,19.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,1.9482490756261537,0.2222222222222222,2.0,0.0,0.0
git@github.com:eclipse/elk.git,/plugins/org.eclipse.elk.core.meta/src-gen/org/eclipse/elk/core/meta/metaData/impl/MetaDataFactoryImpl.java,MetaDataFactoryImpl,org.eclipse.elk.core.meta.metaData.impl.MetaDataFactoryImpl,8c34ad93df92b897d2d893751e9c7eb8f45331ffcfa043a25a49ade77afa959d,backd00r-29-v2,raw-java-regex-v2,38.0,48.0,1.0,20.0,1.0,144.0,11.0,20.0,0.0,0.0,0.0,15.0,3.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.9964828324132838,0.0,2.0,0.0,0.0
git@github.com:eclipse/gef.git,/org.eclipse.gef.mvc.tests.fx/src/org/eclipse/gef/mvc/tests/fx/ResizePolicyTests.java,ResizePolicyTests,org.eclipse.gef.mvc.tests.fx.ResizePolicyTests,5ee89dc9d476050d15a1209024ed4193dc5bc34ca69ff6b8ef4f677115762b54,backd00r-29-v2,raw-java-regex-v2,18.0,31.0,0.9852941176470589,39.0,0.0,101.0,2.0,17.0,4.0,1.0,0.6285714285714286,25.0,4.235294117647059,3.0,22.0,0.0,13.0,6.0,0.11764705882352941,0.0,0.0,0.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0
git@github.com:eclipse/elk.git,/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,InternalMetaDataParser,org.eclipse.elk.core.meta.ide.contentassist.antlr.internal.InternalMetaDataParser#rule__XWhileExpression__Group__0__Impl,d2b547e5a6ccd710a86898909de3d4c6987571eaef92aa9065e382eb81a7c53c,backd00r-29-v2,raw-java-regex-v2,165.0,464.0,0.9997198879551821,86.0,1.0,45995.0,2.0,85.0,2067.0,1.0,0.2,12.0,11.352941176470589,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,215259.0,0.7461676650686344,0.0,3.0,0.0,0.0
git@github.com:eclipse/elk.git,/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,InternalMetaDataParser,org.eclipse.elk.core.meta.ide.contentassist.antlr.internal.InternalMetaDataParser#rule__MdCategory__Group_4_0__1__Impl,d2b547e5a6ccd710a86898909de3d4c6987571eaef92aa9065e382eb81a7c53c,backd00r-29-v2,raw-java-regex-v2,165.0,464.0,0.9997198879551821,86.0,1.0,45995.0,2.0,85.0,2067.0,1.0,0.2,12.0,11.352941176470589,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,215259.0,0.7461676650686344,0.0,3.0,0.0,0.0
git@github.com:eclipse/elk.git,/plugins/org.eclipse.elk.alg.mrtree/src/org/eclipse/elk/alg/mrtree/p2order/NodeOrderer.java,NodeOrderer,org.eclipse.elk.alg.mrtree.p2order.NodeOrderer,f5c4e4d85bd3d9dcf5ec330fea79e1c970b8f956693402d1d7c2ddc4d4e6d995,backd00r-29-v2,raw-java-regex-v2,15.0,22.0,1.0,7.0,0.0,83.0,11.0,3.0,0.0,0.0,1.0,56.0,23.333333333333332,2.0,4.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,197.0,1.1325372508652363,0.0,2.0,0.0,0.0
git@github.com:eclipse/elk.git,/plugins/org.eclipse.elk.alg.layered/src/org/eclipse/elk/alg/layered/p5edges/loops/labeling/ThreeCornerLoopLabelPositionGenerator.java,ThreeCornerLoopLabelPositionGenerator SelfLoopNode,org.eclipse.elk.alg.layered.p5edges.loops.labeling.ThreeCornerLoopLabelPositionGenerator.ThreeCornerLoopLabelPositionGenerator SelfLoopNode,0a4e43c61057eb2fbf5a8dd1ab9aa3b2d3229ebe5240b6a6e226b912a4d933fb,backd00r-29-v2,raw-java-regex-v2,3.0,18.0,1.0,19.0,1.0,64.0,2.0,2.0,0.0,0.0,1.0,28.0,27.0,7.0,17.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,329.0,0.7368799271596072,0.0,1.0,0.0,0.0
git@github.com:eclipse/hono.git,/core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java,SignatureSupportingConfigProperties,org.eclipse.hono.config.SignatureSupportingConfigProperties,0732f581ef096bf26782f3f730a4d298105376af01691364c733bb24624fe853,backd00r-29-v2,raw-java-regex-v2,12.0,4.0,0.7111111111111111,10.0,0.0,40.0,2.0,10.0,4.0,1.0,0.0,4.0,1.6,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.7746841173573777,0.0,1.0,0.0,0.0
